"label","level","id","title_long","title","label_logits","label_nologits"
"poultry",3,743,"NonFoodDemand_Meat>>poultry>>poultry","Logit: NA","poultry: NA","poultry"
"SheepGoat",3,744,"NonFoodDemand_Meat>>SheepGoat>>SheepGoat","Logit: NA","SheepGoat: NA","SheepGoat"
"OilCrop_X_IRR_hi",3,745,"OilCrop>>OilCrop_X>>OilCrop_X_IRR_hi","Logit: NA","OilCrop_X_IRR_hi: NA","OilCrop_X_IRR_hi"
"OilCrop_X_IRR_lo",3,746,"OilCrop>>OilCrop_X>>OilCrop_X_IRR_lo","Logit: NA","OilCrop_X_IRR_lo: NA","OilCrop_X_IRR_lo"
"OilCrop_X_RFD_hi",3,747,"OilCrop>>OilCrop_X>>OilCrop_X_RFD_hi","Logit: NA","OilCrop_X_RFD_hi: NA","OilCrop_X_RFD_hi"
"OilCrop_X_RFD_lo",3,748,"OilCrop>>OilCrop_X>>OilCrop_X_RFD_lo","Logit: NA","OilCrop_X_RFD_lo: NA","OilCrop_X_RFD_lo"
"OilCrop_X_IRR_hi_Peat",3,749,"OilCrop>>OilCrop_X>>OilCrop_X_IRR_hi_Peat","Logit: NA","OilCrop_X_IRR_hi_Peat: NA","OilCrop_X_IRR_hi_Peat"
"OilCrop_X_RFD_hi_Peat",3,750,"OilCrop>>OilCrop_X>>OilCrop_X_RFD_hi_Peat","Logit: NA","OilCrop_X_RFD_hi_Peat: NA","OilCrop_X_RFD_hi_Peat"
"OilCrop_X_RFD_lo_Peat",3,751,"OilCrop>>OilCrop_X>>OilCrop_X_RFD_lo_Peat","Logit: NA","OilCrop_X_RFD_lo_Peat: NA","OilCrop_X_RFD_lo_Peat"
"OilCrop_X_IRR_lo_Peat",3,752,"OilCrop>>OilCrop_X>>OilCrop_X_IRR_lo_Peat","Logit: NA","OilCrop_X_IRR_lo_Peat: NA","OilCrop_X_IRR_lo_Peat"
"OilCrop oil",3,753,"OilCrop oil>>OilCrop oil>>OilCrop oil","Logit: NA","OilCrop oil: NA","OilCrop oil"
"OtherGrain_X_IRR_hi",3,754,"OtherGrain>>OtherGrain_X>>OtherGrain_X_IRR_hi","Logit: NA","OtherGrain_X_IRR_hi: NA","OtherGrain_X_IRR_hi"
"OtherGrain_X_IRR_lo",3,755,"OtherGrain>>OtherGrain_X>>OtherGrain_X_IRR_lo","Logit: NA","OtherGrain_X_IRR_lo: NA","OtherGrain_X_IRR_lo"
"OtherGrain_X_RFD_hi",3,756,"OtherGrain>>OtherGrain_X>>OtherGrain_X_RFD_hi","Logit: NA","OtherGrain_X_RFD_hi: NA","OtherGrain_X_RFD_hi"
"OtherGrain_X_RFD_lo",3,757,"OtherGrain>>OtherGrain_X>>OtherGrain_X_RFD_lo","Logit: NA","OtherGrain_X_RFD_lo: NA","OtherGrain_X_RFD_lo"
"OtherGrain_X_RFD_hi_Peat",3,758,"OtherGrain>>OtherGrain_X>>OtherGrain_X_RFD_hi_Peat","Logit: NA","OtherGrain_X_RFD_hi_Peat: NA","OtherGrain_X_RFD_hi_Peat"
"OtherGrain_X_RFD_lo_Peat",3,759,"OtherGrain>>OtherGrain_X>>OtherGrain_X_RFD_lo_Peat","Logit: NA","OtherGrain_X_RFD_lo_Peat: NA","OtherGrain_X_RFD_lo_Peat"
"OtherGrain_X_IRR_hi_Peat",3,760,"OtherGrain>>OtherGrain_X>>OtherGrain_X_IRR_hi_Peat","Logit: NA","OtherGrain_X_IRR_hi_Peat: NA","OtherGrain_X_IRR_hi_Peat"
"OtherGrain_X_IRR_lo_Peat",3,761,"OtherGrain>>OtherGrain_X>>OtherGrain_X_IRR_lo_Peat","Logit: NA","OtherGrain_X_IRR_lo_Peat: NA","OtherGrain_X_IRR_lo_Peat"
"PalmFruit_X_RFD_hi",3,762,"PalmFruit>>PalmFruit_X>>PalmFruit_X_RFD_hi","Logit: NA","PalmFruit_X_RFD_hi: NA","PalmFruit_X_RFD_hi"
"PalmFruit_X_RFD_lo",3,763,"PalmFruit>>PalmFruit_X>>PalmFruit_X_RFD_lo","Logit: NA","PalmFruit_X_RFD_lo: NA","PalmFruit_X_RFD_lo"
"PalmFruit oil",3,764,"PalmFruit oil>>PalmFruit oil>>PalmFruit oil","Logit: NA","PalmFruit oil: NA","PalmFruit oil"
"FodderGrass",3,765,"Pasture_FodderGrass>>FodderGrass>>FodderGrass","Logit: NA","FodderGrass: NA","FodderGrass"
"Pasture",3,766,"Pasture_FodderGrass>>Pasture>>Pasture","Logit: NA","Pasture: NA","Pasture"
"FeedCrops",3,767,"pork>>Mixed>>FeedCrops","Logit: NA","FeedCrops: NA","FeedCrops"
"FodderHerb_Residue",3,768,"pork>>Mixed>>FodderHerb_Residue","Logit: NA","FodderHerb_Residue: NA","FodderHerb_Residue"
"Scavenging_Other",3,769,"pork>>Mixed>>Scavenging_Other","Logit: NA","Scavenging_Other: NA","Scavenging_Other"
"FeedCrops",3,770,"poultry>>Mixed>>FeedCrops","Logit: NA","FeedCrops: NA","FeedCrops"
"FodderHerb_Residue",3,771,"poultry>>Mixed>>FodderHerb_Residue","Logit: NA","FodderHerb_Residue: NA","FodderHerb_Residue"
"Scavenging_Other",3,772,"poultry>>Mixed>>Scavenging_Other","Logit: NA","Scavenging_Other: NA","Scavenging_Other"
"Rapeseed_X_RFD_hi",3,773,"Rapeseed>>Rapeseed_X>>Rapeseed_X_RFD_hi","Logit: NA","Rapeseed_X_RFD_hi: NA","Rapeseed_X_RFD_hi"
"Rapeseed_X_RFD_lo",3,774,"Rapeseed>>Rapeseed_X>>Rapeseed_X_RFD_lo","Logit: NA","Rapeseed_X_RFD_lo: NA","Rapeseed_X_RFD_lo"
"Rapeseed_X_RFD_hi_Peat",3,775,"Rapeseed>>Rapeseed_X>>Rapeseed_X_RFD_hi_Peat","Logit: NA","Rapeseed_X_RFD_hi_Peat: NA","Rapeseed_X_RFD_hi_Peat"
"Rapeseed_X_RFD_lo_Peat",3,776,"Rapeseed>>Rapeseed_X>>Rapeseed_X_RFD_lo_Peat","Logit: NA","Rapeseed_X_RFD_lo_Peat: NA","Rapeseed_X_RFD_lo_Peat"
"Rapeseed oil",3,777,"Rapeseed oil>>Rapeseed oil>>Rapeseed oil","Logit: NA","Rapeseed oil: NA","Rapeseed oil"
"Rice_X_IRR_hi",3,778,"Rice>>Rice_X>>Rice_X_IRR_hi","Logit: NA","Rice_X_IRR_hi: NA","Rice_X_IRR_hi"
"Rice_X_IRR_lo",3,779,"Rice>>Rice_X>>Rice_X_IRR_lo","Logit: NA","Rice_X_IRR_lo: NA","Rice_X_IRR_lo"
"Rice_X_IRR_hi_Peat",3,780,"Rice>>Rice_X>>Rice_X_IRR_hi_Peat","Logit: NA","Rice_X_IRR_hi_Peat: NA","Rice_X_IRR_hi_Peat"
"Rice_X_IRR_lo_Peat",3,781,"Rice>>Rice_X>>Rice_X_IRR_lo_Peat","Logit: NA","Rice_X_IRR_lo_Peat: NA","Rice_X_IRR_lo_Peat"
"Rice_X_RFD_hi",3,782,"Rice>>Rice_X>>Rice_X_RFD_hi","Logit: NA","Rice_X_RFD_hi: NA","Rice_X_RFD_hi"
"Rice_X_RFD_lo",3,783,"Rice>>Rice_X>>Rice_X_RFD_lo","Logit: NA","Rice_X_RFD_lo: NA","Rice_X_RFD_lo"
"Rice_X_RFD_hi_Peat",3,784,"Rice>>Rice_X>>Rice_X_RFD_hi_Peat","Logit: NA","Rice_X_RFD_hi_Peat: NA","Rice_X_RFD_hi_Peat"
"Rice_X_RFD_lo_Peat",3,785,"Rice>>Rice_X>>Rice_X_RFD_lo_Peat","Logit: NA","Rice_X_RFD_lo_Peat: NA","Rice_X_RFD_lo_Peat"
"RootTuber_X_IRR_hi",3,786,"RootTuber>>RootTuber_X>>RootTuber_X_IRR_hi","Logit: NA","RootTuber_X_IRR_hi: NA","RootTuber_X_IRR_hi"
"RootTuber_X_IRR_lo",3,787,"RootTuber>>RootTuber_X>>RootTuber_X_IRR_lo","Logit: NA","RootTuber_X_IRR_lo: NA","RootTuber_X_IRR_lo"
"RootTuber_X_RFD_hi",3,788,"RootTuber>>RootTuber_X>>RootTuber_X_RFD_hi","Logit: NA","RootTuber_X_RFD_hi: NA","RootTuber_X_RFD_hi"
"RootTuber_X_RFD_lo",3,789,"RootTuber>>RootTuber_X>>RootTuber_X_RFD_lo","Logit: NA","RootTuber_X_RFD_lo: NA","RootTuber_X_RFD_lo"
"RootTuber_X_IRR_hi_Peat",3,790,"RootTuber>>RootTuber_X>>RootTuber_X_IRR_hi_Peat","Logit: NA","RootTuber_X_IRR_hi_Peat: NA","RootTuber_X_IRR_hi_Peat"
"RootTuber_X_IRR_lo_Peat",3,791,"RootTuber>>RootTuber_X>>RootTuber_X_IRR_lo_Peat","Logit: NA","RootTuber_X_IRR_lo_Peat: NA","RootTuber_X_IRR_lo_Peat"
"RootTuber_X_RFD_hi_Peat",3,792,"RootTuber>>RootTuber_X>>RootTuber_X_RFD_hi_Peat","Logit: NA","RootTuber_X_RFD_hi_Peat: NA","RootTuber_X_RFD_hi_Peat"
"RootTuber_X_RFD_lo_Peat",3,793,"RootTuber>>RootTuber_X>>RootTuber_X_RFD_lo_Peat","Logit: NA","RootTuber_X_RFD_lo_Peat: NA","RootTuber_X_RFD_lo_Peat"
"Scavenging_Other",3,794,"Scavenging_Other>>Scavenging_Other>>Scavenging_Other","Logit: NA","Scavenging_Other: NA","Scavenging_Other"
"FeedCrops",3,795,"SheepGoat>>Mixed>>FeedCrops","Logit: NA","FeedCrops: NA","FeedCrops"
"FodderHerb_Residue",3,796,"SheepGoat>>Mixed>>FodderHerb_Residue","Logit: NA","FodderHerb_Residue: NA","FodderHerb_Residue"
"Pasture_FodderGrass",3,797,"SheepGoat>>Mixed>>Pasture_FodderGrass","Logit: NA","Pasture_FodderGrass: NA","Pasture_FodderGrass"
"Scavenging_Other",3,798,"SheepGoat>>Mixed>>Scavenging_Other","Logit: NA","Scavenging_Other: NA","Scavenging_Other"
"Pasture_FodderGrass",3,799,"SheepGoat>>Pastoral>>Pasture_FodderGrass","Logit: NA","Pasture_FodderGrass: NA","Pasture_FodderGrass"
"Scavenging_Other",3,800,"SheepGoat>>Pastoral>>Scavenging_Other","Logit: NA","Scavenging_Other: NA","Scavenging_Other"
"Soybean_X_RFD_hi",3,801,"Soybean>>Soybean_X>>Soybean_X_RFD_hi","Logit: NA","Soybean_X_RFD_hi: NA","Soybean_X_RFD_hi"
"Soybean_X_RFD_lo",3,802,"Soybean>>Soybean_X>>Soybean_X_RFD_lo","Logit: NA","Soybean_X_RFD_lo: NA","Soybean_X_RFD_lo"
"Soybean_X_IRR_hi",3,803,"Soybean>>Soybean_X>>Soybean_X_IRR_hi","Logit: NA","Soybean_X_IRR_hi: NA","Soybean_X_IRR_hi"
"Soybean_X_IRR_lo",3,804,"Soybean>>Soybean_X>>Soybean_X_IRR_lo","Logit: NA","Soybean_X_IRR_lo: NA","Soybean_X_IRR_lo"
"Soybean_X_RFD_hi_Peat",3,805,"Soybean>>Soybean_X>>Soybean_X_RFD_hi_Peat","Logit: NA","Soybean_X_RFD_hi_Peat: NA","Soybean_X_RFD_hi_Peat"
"Soybean_X_RFD_lo_Peat",3,806,"Soybean>>Soybean_X>>Soybean_X_RFD_lo_Peat","Logit: NA","Soybean_X_RFD_lo_Peat: NA","Soybean_X_RFD_lo_Peat"
"Soybean_X_IRR_hi_Peat",3,807,"Soybean>>Soybean_X>>Soybean_X_IRR_hi_Peat","Logit: NA","Soybean_X_IRR_hi_Peat: NA","Soybean_X_IRR_hi_Peat"
"Soybean_X_IRR_lo_Peat",3,808,"Soybean>>Soybean_X>>Soybean_X_IRR_lo_Peat","Logit: NA","Soybean_X_IRR_lo_Peat: NA","Soybean_X_IRR_lo_Peat"
"Soybean oil",3,809,"Soybean oil>>Soybean oil>>Soybean oil","Logit: NA","Soybean oil: NA","Soybean oil"
"SugarCrop_X_RFD_hi",3,810,"SugarCrop>>SugarCrop_X>>SugarCrop_X_RFD_hi","Logit: NA","SugarCrop_X_RFD_hi: NA","SugarCrop_X_RFD_hi"
"SugarCrop_X_RFD_lo",3,811,"SugarCrop>>SugarCrop_X>>SugarCrop_X_RFD_lo","Logit: NA","SugarCrop_X_RFD_lo: NA","SugarCrop_X_RFD_lo"
"SugarCrop_X_RFD_hi_Peat",3,812,"SugarCrop>>SugarCrop_X>>SugarCrop_X_RFD_hi_Peat","Logit: NA","SugarCrop_X_RFD_hi_Peat: NA","SugarCrop_X_RFD_hi_Peat"
"SugarCrop_X_RFD_lo_Peat",3,813,"SugarCrop>>SugarCrop_X>>SugarCrop_X_RFD_lo_Peat","Logit: NA","SugarCrop_X_RFD_lo_Peat: NA","SugarCrop_X_RFD_lo_Peat"
"SugarCrop_X_IRR_hi",3,814,"SugarCrop>>SugarCrop_X>>SugarCrop_X_IRR_hi","Logit: NA","SugarCrop_X_IRR_hi: NA","SugarCrop_X_IRR_hi"
"SugarCrop_X_IRR_lo",3,815,"SugarCrop>>SugarCrop_X>>SugarCrop_X_IRR_lo","Logit: NA","SugarCrop_X_IRR_lo: NA","SugarCrop_X_IRR_lo"
"SugarCrop_X_IRR_hi_Peat",3,816,"SugarCrop>>SugarCrop_X>>SugarCrop_X_IRR_hi_Peat","Logit: NA","SugarCrop_X_IRR_hi_Peat: NA","SugarCrop_X_IRR_hi_Peat"
"SugarCrop_X_IRR_lo_Peat",3,817,"SugarCrop>>SugarCrop_X>>SugarCrop_X_IRR_lo_Peat","Logit: NA","SugarCrop_X_IRR_lo_Peat: NA","SugarCrop_X_IRR_lo_Peat"
"Deforest_X",3,818,"UnmanagedLand>>Deforest_X>>Deforest_X","Logit: NA","Deforest_X: NA","Deforest_X"
"ProtectedDeforest_X",3,819,"UnmanagedLand>>Deforest_X>>ProtectedDeforest_X","Logit: NA","ProtectedDeforest_X: NA","ProtectedDeforest_X"
"ForestFire_X",3,820,"UnmanagedLand>>ForestFire_X>>ForestFire_X","Logit: NA","ForestFire_X: NA","ForestFire_X"
"ProtectedForestFire_X",3,821,"UnmanagedLand>>ForestFire_X>>ProtectedForestFire_X","Logit: NA","ProtectedForestFire_X: NA","ProtectedForestFire_X"
"GrasslandFires_X",3,822,"UnmanagedLand>>GrasslandFires_X>>GrasslandFires_X","Logit: NA","GrasslandFires_X: NA","GrasslandFires_X"
"ProtectedGrasslandFires_X",3,823,"UnmanagedLand>>GrasslandFires_X>>ProtectedGrasslandFires_X","Logit: NA","ProtectedGrasslandFires_X: NA","ProtectedGrasslandFires_X"
"ProtectedUnmanagedPasture_X",3,824,"UnmanagedLand>>UnmanagedPasture_X>>ProtectedUnmanagedPasture_X","Logit: NA","ProtectedUnmanagedPasture_X: NA","ProtectedUnmanagedPasture_X"
"UnmanagedPasture_X",3,825,"UnmanagedLand>>UnmanagedPasture_X>>UnmanagedPasture_X","Logit: NA","UnmanagedPasture_X: NA","UnmanagedPasture_X"
"Wheat_X_RFD_hi",3,826,"Wheat>>Wheat_X>>Wheat_X_RFD_hi","Logit: NA","Wheat_X_RFD_hi: NA","Wheat_X_RFD_hi"
"Wheat_X_RFD_lo",3,827,"Wheat>>Wheat_X>>Wheat_X_RFD_lo","Logit: NA","Wheat_X_RFD_lo: NA","Wheat_X_RFD_lo"
"Wheat_X_RFD_hi_Peat",3,828,"Wheat>>Wheat_X>>Wheat_X_RFD_hi_Peat","Logit: NA","Wheat_X_RFD_hi_Peat: NA","Wheat_X_RFD_hi_Peat"
"Wheat_X_RFD_lo_Peat",3,829,"Wheat>>Wheat_X>>Wheat_X_RFD_lo_Peat","Logit: NA","Wheat_X_RFD_lo_Peat: NA","Wheat_X_RFD_lo_Peat"
"Wheat_X_IRR_hi",3,830,"Wheat>>Wheat_X>>Wheat_X_IRR_hi","Logit: NA","Wheat_X_IRR_hi: NA","Wheat_X_IRR_hi"
"Wheat_X_IRR_lo",3,831,"Wheat>>Wheat_X>>Wheat_X_IRR_lo","Logit: NA","Wheat_X_IRR_lo: NA","Wheat_X_IRR_lo"
"Wheat_X_IRR_hi_Peat",3,832,"Wheat>>Wheat_X>>Wheat_X_IRR_hi_Peat","Logit: NA","Wheat_X_IRR_hi_Peat: NA","Wheat_X_IRR_hi_Peat"
"Wheat_X_IRR_lo_Peat",3,833,"Wheat>>Wheat_X>>Wheat_X_IRR_lo_Peat","Logit: NA","Wheat_X_IRR_lo_Peat: NA","Wheat_X_IRR_lo_Peat"
"gas (steam/CT)",3,834,"backup_electricity>>gas>>gas (steam/CT)","Logit: NA","gas (steam/CT): NA","gas (steam/CT)"
"biomassGrass_X_IRR_hi",3,835,"biomass>>biomassGrass_X>>biomassGrass_X_IRR_hi","Logit: NA","biomassGrass_X_IRR_hi: NA","biomassGrass_X_IRR_hi"
"biomassGrass_X_IRR_lo",3,836,"biomass>>biomassGrass_X>>biomassGrass_X_IRR_lo","Logit: NA","biomassGrass_X_IRR_lo: NA","biomassGrass_X_IRR_lo"
"biomassGrass_X_RFD_hi",3,837,"biomass>>biomassGrass_X>>biomassGrass_X_RFD_hi","Logit: NA","biomassGrass_X_RFD_hi: NA","biomassGrass_X_RFD_hi"
"biomassGrass_X_RFD_lo",3,838,"biomass>>biomassGrass_X>>biomassGrass_X_RFD_lo","Logit: NA","biomassGrass_X_RFD_lo: NA","biomassGrass_X_RFD_lo"
"biomassGrass_X_IRR_hi_Peat",3,839,"biomass>>biomassGrass_X>>biomassGrass_X_IRR_hi_Peat","Logit: NA","biomassGrass_X_IRR_hi_Peat: NA","biomassGrass_X_IRR_hi_Peat"
"biomassGrass_X_IRR_lo_Peat",3,840,"biomass>>biomassGrass_X>>biomassGrass_X_IRR_lo_Peat","Logit: NA","biomassGrass_X_IRR_lo_Peat: NA","biomassGrass_X_IRR_lo_Peat"
"biomassGrass_X_RFD_hi_Peat",3,841,"biomass>>biomassGrass_X>>biomassGrass_X_RFD_hi_Peat","Logit: NA","biomassGrass_X_RFD_hi_Peat: NA","biomassGrass_X_RFD_hi_Peat"
"biomassGrass_X_RFD_lo_Peat",3,842,"biomass>>biomassGrass_X>>biomassGrass_X_RFD_lo_Peat","Logit: NA","biomassGrass_X_RFD_lo_Peat: NA","biomassGrass_X_RFD_lo_Peat"
"biomassTree_X_IRR_hi",3,843,"biomass>>biomassTree_X>>biomassTree_X_IRR_hi","Logit: NA","biomassTree_X_IRR_hi: NA","biomassTree_X_IRR_hi"
"biomassTree_X_IRR_lo",3,844,"biomass>>biomassTree_X>>biomassTree_X_IRR_lo","Logit: NA","biomassTree_X_IRR_lo: NA","biomassTree_X_IRR_lo"
"biomassTree_X_RFD_hi",3,845,"biomass>>biomassTree_X>>biomassTree_X_RFD_hi","Logit: NA","biomassTree_X_RFD_hi: NA","biomassTree_X_RFD_hi"
"biomassTree_X_RFD_lo",3,846,"biomass>>biomassTree_X>>biomassTree_X_RFD_lo","Logit: NA","biomassTree_X_RFD_lo: NA","biomassTree_X_RFD_lo"
"cement",3,847,"cement>>cement>>cement","Logit: NA","cement: NA","cement"
"electricity",3,848,"comm cooling>>electricity>>electricity","Logit: NA","electricity: NA","electricity"
"coal",3,849,"comm heating>>coal>>coal","Logit: NA","coal: NA","coal"
"refined liquids",3,850,"comm heating>>refined liquids>>refined liquids","Logit: NA","refined liquids: NA","refined liquids"
"biomass",3,851,"comm others>>biomass>>biomass","Logit: NA","biomass: NA","biomass"
"coal",3,852,"comm others>>coal>>coal","Logit: NA","coal: NA","coal"
"electricity",3,853,"comm others>>electricity>>electricity","Logit: NA","electricity: NA","electricity"
"gas",3,854,"comm others>>gas>>gas","Logit: NA","gas: NA","gas"
"refined liquids",3,855,"comm others>>refined liquids>>refined liquids","Logit: NA","refined liquids: NA","refined liquids"
"corn ethanol",3,856,"corn ethanol>>corn ethanol>>corn ethanol","Logit: NA","corn ethanol: NA","corn ethanol"
"CSP gas hybrid mode",3,857,"csp_backup>>gas>>CSP gas hybrid mode","Logit: NA","CSP gas hybrid mode: NA","CSP gas hybrid mode"
"delivered biomass",3,858,"delivered biomass>>delivered biomass>>delivered biomass","Logit: NA","delivered biomass: NA","delivered biomass"
"delivered coal",3,859,"delivered coal>>delivered coal>>delivered coal","Logit: NA","delivered coal: NA","delivered coal"
"delivered gas",3,860,"delivered gas>>delivered gas>>delivered gas","Logit: NA","delivered gas: NA","delivered gas"
"CSP (dry_hybrid)",3,861,"elec_CSP>>CSP>>CSP (dry_hybrid)","Logit: NA","CSP (dry_hybrid): NA","CSP (dry_hybrid)"
"CSP (recirculating)",3,862,"elec_CSP>>CSP>>CSP (recirculating)","Logit: NA","CSP (recirculating): NA","CSP (recirculating)"
"CSP_storage (dry_hybrid)",3,863,"elec_CSP_storage>>CSP_storage>>CSP_storage (dry_hybrid)","Logit: NA","CSP_storage (dry_hybrid): NA","CSP_storage (dry_hybrid)"
"CSP_storage (recirculating)",3,864,"elec_CSP_storage>>CSP_storage>>CSP_storage (recirculating)","Logit: NA","CSP_storage (recirculating): NA","CSP_storage (recirculating)"
"Gen_III (once through)",3,865,"elec_Gen_III>>Gen_III>>Gen_III (once through)","Logit: NA","Gen_III (once through): NA","Gen_III (once through)"
"Gen_III (recirculating)",3,866,"elec_Gen_III>>Gen_III>>Gen_III (recirculating)","Logit: NA","Gen_III (recirculating): NA","Gen_III (recirculating)"
"Gen_III (seawater)",3,867,"elec_Gen_III>>Gen_III>>Gen_III (seawater)","Logit: NA","Gen_III (seawater): NA","Gen_III (seawater)"
"biomass (IGCC) (dry cooling)",3,868,"elec_biomass (IGCC)>>biomass (IGCC)>>biomass (IGCC) (dry cooling)","Logit: NA","biomass (IGCC) (dry cooling): NA","biomass (IGCC) (dry cooling)"
"biomass (IGCC) (once through)",3,869,"elec_biomass (IGCC)>>biomass (IGCC)>>biomass (IGCC) (once through)","Logit: NA","biomass (IGCC) (once through): NA","biomass (IGCC) (once through)"
"biomass (IGCC) (recirculating)",3,870,"elec_biomass (IGCC)>>biomass (IGCC)>>biomass (IGCC) (recirculating)","Logit: NA","biomass (IGCC) (recirculating): NA","biomass (IGCC) (recirculating)"
"biomass (IGCC) (seawater)",3,871,"elec_biomass (IGCC)>>biomass (IGCC)>>biomass (IGCC) (seawater)","Logit: NA","biomass (IGCC) (seawater): NA","biomass (IGCC) (seawater)"
"biomass (conv) (dry cooling)",3,872,"elec_biomass (conv)>>biomass (conv)>>biomass (conv) (dry cooling)","Logit: NA","biomass (conv) (dry cooling): NA","biomass (conv) (dry cooling)"
"biomass (conv) (once through)",3,873,"elec_biomass (conv)>>biomass (conv)>>biomass (conv) (once through)","Logit: NA","biomass (conv) (once through): NA","biomass (conv) (once through)"
"biomass (conv) (recirculating)",3,874,"elec_biomass (conv)>>biomass (conv)>>biomass (conv) (recirculating)","Logit: NA","biomass (conv) (recirculating): NA","biomass (conv) (recirculating)"
"biomass (conv) (seawater)",3,875,"elec_biomass (conv)>>biomass (conv)>>biomass (conv) (seawater)","Logit: NA","biomass (conv) (seawater): NA","biomass (conv) (seawater)"
"coal (IGCC) (dry cooling)",3,876,"elec_coal (IGCC)>>coal (IGCC)>>coal (IGCC) (dry cooling)","Logit: NA","coal (IGCC) (dry cooling): NA","coal (IGCC) (dry cooling)"
"coal (IGCC) (once through)",3,877,"elec_coal (IGCC)>>coal (IGCC)>>coal (IGCC) (once through)","Logit: NA","coal (IGCC) (once through): NA","coal (IGCC) (once through)"
"coal (IGCC) (recirculating)",3,878,"elec_coal (IGCC)>>coal (IGCC)>>coal (IGCC) (recirculating)","Logit: NA","coal (IGCC) (recirculating): NA","coal (IGCC) (recirculating)"
"coal (IGCC) (seawater)",3,879,"elec_coal (IGCC)>>coal (IGCC)>>coal (IGCC) (seawater)","Logit: NA","coal (IGCC) (seawater): NA","coal (IGCC) (seawater)"
"coal (conv pul) (dry cooling)",3,880,"elec_coal (conv pul)>>coal (conv pul)>>coal (conv pul) (dry cooling)","Logit: NA","coal (conv pul) (dry cooling): NA","coal (conv pul) (dry cooling)"
"coal (conv pul) (once through)",3,881,"elec_coal (conv pul)>>coal (conv pul)>>coal (conv pul) (once through)","Logit: NA","coal (conv pul) (once through): NA","coal (conv pul) (once through)"
"coal (conv pul) (recirculating)",3,882,"elec_coal (conv pul)>>coal (conv pul)>>coal (conv pul) (recirculating)","Logit: NA","coal (conv pul) (recirculating): NA","coal (conv pul) (recirculating)"
"coal (conv pul) (seawater)",3,883,"elec_coal (conv pul)>>coal (conv pul)>>coal (conv pul) (seawater)","Logit: NA","coal (conv pul) (seawater): NA","coal (conv pul) (seawater)"
"gas (CC) (dry cooling)",3,884,"elec_gas (CC)>>gas (CC)>>gas (CC) (dry cooling)","Logit: NA","gas (CC) (dry cooling): NA","gas (CC) (dry cooling)"
"gas (CC) (once through)",3,885,"elec_gas (CC)>>gas (CC)>>gas (CC) (once through)","Logit: NA","gas (CC) (once through): NA","gas (CC) (once through)"
"gas (CC) (recirculating)",3,886,"elec_gas (CC)>>gas (CC)>>gas (CC) (recirculating)","Logit: NA","gas (CC) (recirculating): NA","gas (CC) (recirculating)"
"gas (CC) (seawater)",3,887,"elec_gas (CC)>>gas (CC)>>gas (CC) (seawater)","Logit: NA","gas (CC) (seawater): NA","gas (CC) (seawater)"
"gas (steam/CT) (dry cooling)",3,888,"elec_gas (steam/CT)>>gas (steam/CT)>>gas (steam/CT) (dry cooling)","Logit: NA","gas (steam/CT) (dry cooling): NA","gas (steam/CT) (dry cooling)"
"gas (steam/CT) (once through)",3,889,"elec_gas (steam/CT)>>gas (steam/CT)>>gas (steam/CT) (once through)","Logit: NA","gas (steam/CT) (once through): NA","gas (steam/CT) (once through)"
"gas (steam/CT) (recirculating)",3,890,"elec_gas (steam/CT)>>gas (steam/CT)>>gas (steam/CT) (recirculating)","Logit: NA","gas (steam/CT) (recirculating): NA","gas (steam/CT) (recirculating)"
"gas (steam/CT) (seawater)",3,891,"elec_gas (steam/CT)>>gas (steam/CT)>>gas (steam/CT) (seawater)","Logit: NA","gas (steam/CT) (seawater): NA","gas (steam/CT) (seawater)"
"geothermal (dry_hybrid)",3,892,"elec_geothermal>>geothermal>>geothermal (dry_hybrid)","Logit: NA","geothermal (dry_hybrid): NA","geothermal (dry_hybrid)"
"geothermal (recirculating)",3,893,"elec_geothermal>>geothermal>>geothermal (recirculating)","Logit: NA","geothermal (recirculating): NA","geothermal (recirculating)"
"refined liquids (CC) (dry cooling)",3,894,"elec_refined liquids (CC)>>refined liquids (CC)>>refined liquids (CC) (dry cooling)","Logit: NA","refined liquids (CC) (dry cooling): NA","refined liquids (CC) (dry cooling)"
"refined liquids (CC) (once through)",3,895,"elec_refined liquids (CC)>>refined liquids (CC)>>refined liquids (CC) (once through)","Logit: NA","refined liquids (CC) (once through): NA","refined liquids (CC) (once through)"
"refined liquids (CC) (recirculating)",3,896,"elec_refined liquids (CC)>>refined liquids (CC)>>refined liquids (CC) (recirculating)","Logit: NA","refined liquids (CC) (recirculating): NA","refined liquids (CC) (recirculating)"
"refined liquids (CC) (seawater)",3,897,"elec_refined liquids (CC)>>refined liquids (CC)>>refined liquids (CC) (seawater)","Logit: NA","refined liquids (CC) (seawater): NA","refined liquids (CC) (seawater)"
"refined liquids (steam/CT) (dry cooling)",3,898,"elec_refined liquids (steam/CT)>>refined liquids (steam/CT)>>refined liquids (steam/CT) (dry cooling)","Logit: NA","refined liquids (steam/CT) (dry cooling): NA","refined liquids (steam/CT) (dry cooling)"
"refined liquids (steam/CT) (once through)",3,899,"elec_refined liquids (steam/CT)>>refined liquids (steam/CT)>>refined liquids (steam/CT) (once through)","Logit: NA","refined liquids (steam/CT) (once through): NA","refined liquids (steam/CT) (once through)"
